Name,Year,Body_Type,Origin,Province,District,Transmission,Fuel_Type,Brand,price_num,age,mileage_num
Hyundai XG 300 2005,2005,Sedan,Nhập khẩu,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Hyundai,115000000,20,120000
Honda City 1.5 L 2021,2021,Sedan,Trong nước,Tp.HCM,Bình Tân,Số tự động,Máy xăng,Honda,430000000,4,19000
Honda City 1.5 CVT 2018,2018,Sedan,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Honda,368000000,7,70000
Toyota Fortuner 2012,2012,SUV,Trong nước,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,Toyota,357000000,13,99000
Mazda Premacy 2003,2003,MPV,Nhập khẩu,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Mazda,115000000,22,190000
Toyota Fortuner 2012,2012,SUV,Trong nước,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,Toyota,355000000,13,99000
Chevrolet Vivant 2008,2008,MPV,Trong nước,Đắk Lắk,Other,Số tự động,Máy xăng,Chevrolet,88000000,17,178
Kia Sonet 1.5 Premium 2022,2022,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Kia,545000000,3,14999
Honda CR-V 1.5 L 2021,2021,SUV,Trong nước,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Honda,860000000,4,37000
Honda HR-V L 2019,2019,SUV,Nhập khẩu,Đắk Lắk,Other,Số tự động,Máy xăng,Honda,545000000,6,50000
Toyota Corolla Cross 1.8 G 2022,2022,Crossover,Nhập khẩu,Cần Thơ,Other,Số tự động,Máy xăng,Toyota,660000000,3,62000
Mercedes-Benz C200 2016,2016,Sedan,Nhập khẩu,Hải Phòng,Other,Số tự động,Máy xăng,Mercedes-Benz,585000000,9,70000
Mercedes-Benz C250 Exclusive 2012,2012,Sedan,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Mercedes-Benz,350000000,13,142000
Mazda 3 Sport 2.0L Signature Premium 2020,2020,Hatchback,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Mazda,545000000,5,5
Mitsubishi Outlander Premium 2021,2021,SUV,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Mitsubishi,590000000,4,40000
Mercedes-Benz C200 Exclusive 2019,2019,Sedan,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mercedes-Benz,899000000,6,60000
Mitsubishi Xpander 2023,2023,MPV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Mitsubishi,658000000,2,50000
BMW 320i 2015,2015,Sedan,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,BMW,539000000,10,80000
Ford Ranger 2023,2023,Other,Other,Hà Nội,Other,Số tự động,Máy xăng,Ford,775000000,2,37000
Hyundai Venue 1.0 T-GDi 2024,2024,SUV,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Hyundai,530000000,1,11000
VinFast VF e34 Tiêu chuẩn 2022,2022,SUV,Trong nước,Hà Nội,Other,Số tự động,Điện,VinFast,480000000,3,27000
Mazda CX-8 Luxury 2022,2022,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mazda,799000000,3,48000
Peugeot 3008 2019,2019,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Peugeot,635000000,6,80000
Mazda 3 Sedan 1.5L Luxury 2023,2023,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mazda,595000000,2,50000
Toyota Rush 1.5 AT 2020,2020,MPV,Nhập khẩu,Tp.HCM,Bình Chánh,Số tự động,Máy xăng,Toyota,489000000,5,111048
Toyota Rush 1.5 AT 2020,2020,MPV,Nhập khẩu,Tp.HCM,Bình Chánh,Số tự động,Máy xăng,Toyota,499000000,5,82764
Toyota Rush 1.5 AT 2021,2021,SUV,Nhập khẩu,Tp.HCM,Bình Chánh,Số tự động,Máy xăng,Toyota,538000000,4,7239
Toyota Vios 1.5G AT 2023,2023,Sedan,Trong nước,Tp.HCM,Bình Chánh,Số tự động,Máy xăng,Toyota,509000000,2,26874
Toyota Vios 1.5 G CVT 2021,2021,Sedan,Trong nước,Tp.HCM,Bình Chánh,Số tự động,Máy xăng,Toyota,479000000,4,30414
Mercedes-Benz C250 AMG 2016,2016,Sedan,Nhập khẩu,Tp.HCM,Bình Thạnh,Số tự động,Máy xăng,Mercedes-Benz,599000000,9,128000
Mercedes-Benz AMG CLA 45 2014,2014,Sport Car,Nhập khẩu,Tp.HCM,Bình Thạnh,Số tự động,Máy xăng,Mercedes-Benz,526000000,11,80000
Toyota Vios 1.5 E CVT 2024,2024,Sedan,Trong nước,Tp.HCM,Bình Chánh,Số tự động,Máy xăng,Toyota,470000000,1,34298
Kia Morning 1.25 MT 2019,2019,Hatchback,Trong nước,Thanh Hóa,Triệu Sơn,Số sàn,Máy xăng,Kia,190000000,6,91000
Toyota Vios 1.5 G CVT 2022,2022,Sedan,Trong nước,Tp.HCM,Bình Chánh,Số tự động,Máy xăng,Toyota,509000000,3,6096
Chevrolet Captiva LTZ   2007,2007,SUV,Nhập khẩu,Tp.HCM,Quận 9,Số tự động,Máy xăng,Chevrolet,185000000,18,146000
Mercedes-Benz S500 2014,2014,Sedan,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1299000000,11,91000
Toyota Fortuner 2.4 AT 4x2 Legender 2021,2021,SUV,Trong nước,Tp.HCM,Bình Chánh,Số tự động,Máy dầu,Toyota,998000000,4,12325
BMW X3 xDrive20i 2013,2013,SUV,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,BMW,560000000,12,65000
Mercedes-Benz S63 2007,2007,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,739000000,18,81000
Toyota Camry 2.0Q 2022,2022,Sedan,Trong nước,Tp.HCM,Bình Chánh,Số tự động,Máy xăng,Toyota,1019000000,3,41034
Toyota Fortuner 2.4G 4x2 AT  2022,2022,SUV,Trong nước,Tp.HCM,Bình Chánh,Số tự động,Máy dầu,Toyota,979000000,3,30104
Mercedes-Benz GLB 200 AMG 2020,2020,SUV,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1099000000,5,70000
Toyota Corolla Cross 1.8 G 2022,2022,Crossover,Trong nước,Tp.HCM,Bình Chánh,Số tự động,Máy xăng,Toyota,650000000,3,32670
Mercedes-Benz S63 2007,2007,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,599000000,18,150000
Hyundai Elantra   2.0 AT 2019,2019,Sedan,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Hyundai,445000000,6,70000
Mazda 2 1.5AT 2015,2015,Sedan,Trong nước,Hải Phòng,An Lão,Số tự động,Máy xăng,Mazda,288000000,10,80000
Ford Ranger Raptor 2021,2021,Bán tải,Nhập khẩu,Hà Nội,Đống Đa,Số tự động,Máy dầu,Ford,1020000000,4,34000
Hyundai Accent 1.4 AT 2014,2014,Hatchback,Nhập khẩu,Hải Phòng,An Lão,Số tự động,Máy xăng,Hyundai,248000000,11,115303
Mitsubishi Attrage 1.2L MT 2021,2021,Sedan,Nhập khẩu,Hải Phòng,An Lão,Số sàn,Máy xăng,Mitsubishi,275000000,4,117000
Hyundai Starex 2009,2009,Van/Minivan,Trong nước,Hà Nội,Hà Đông,Số sàn,Máy xăng,Hyundai,225000000,16,160000
Toyota Vios 1.5E MT 2016,2016,Sedan,Trong nước,Hải Phòng,An Lão,Số sàn,Máy xăng,Toyota,250000000,9,50000
Toyota Vios 1.5E MT 2019,2019,Sedan,Trong nước,Vĩnh Phúc,Phúc Yên,Số sàn,Máy xăng,Toyota,340000000,6,85000
Toyota Vios 1.5E MT 2016,2016,Sedan,Trong nước,Vĩnh Phúc,Phúc Yên,Số sàn,Máy xăng,Toyota,300000000,9,85000
Kia K3 1.6MT 2022,2022,Sedan,Trong nước,Vĩnh Phúc,Phúc Yên,Số sàn,Máy xăng,Kia,465000000,3,57000
Ford Everest Ambiente 2.0 MT 4x2 2019,2019,SUV,Nhập khẩu,Bà Rịa Vũng Tàu,Phú Mỹ,Số sàn,Máy dầu,Ford,608000000,6,119000
Mazda 3 Sedan 1.5L Deluxe 2021,2021,Sedan,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Mazda,520000000,4,36000
Mazda CX-5 2.0 AWD 2015,2015,Other,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Mazda,470000000,10,120000
Kia Sorento 2015,2015,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Kia,439000000,10,118000
BMW 320i Executive 2015,2015,Sedan,Nhập khẩu,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,BMW,450000000,10,89000
Mitsubishi Xpander 1.5 MT 2021,2021,MPV,Trong nước,Bình Dương,Thuận An,Số sàn,Máy xăng,Mitsubishi,409000000,4,48000
Mini Countryman  2015,2015,Other,Nhập khẩu,Bình Dương,Thuận An,Số tự động,Máy xăng,Mini,588000000,10,70000
Mitsubishi Xpander 1.5 AT  2020,2020,MPV,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Mitsubishi,465000000,5,88000
Hyundai Grand i10 1.2 AT 2021,2021,Hatchback,Trong nước,Hải Dương,Other,Số tự động,Máy xăng,Hyundai,330000000,4,80000
Toyota Hiace 3.0 MT 2009,2009,Van/Minivan,Trong nước,Hà Nội,Hà Đông,Số sàn,Máy xăng,Toyota,250000000,16,120000
Toyota Vios 2021,2021,Sedan,Other,Hà Nội,Other,Số tự động,Máy xăng,Toyota,420000000,4,67000
Toyota Vios 1.5E MT 2018,2018,Sedan,Nhập khẩu,Hà Nội,Other,Số sàn,Máy xăng,Toyota,280000000,7,140000
Mazda BT-50 Deluxe 4x2 2.2 AT 2015,2015,Bán tải,Nhập khẩu,Hà Nội,Other,Số tự động,Máy dầu,Mazda,335000000,10,180000
Ford Everest 2011,2011,SUV,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy dầu,Ford,360000000,14,130000
Hyundai Stargazer 1.5 AT Cao cấp 2024,2024,MPV,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Hyundai,565000000,1,6868
Ford Ranger Raptor 2019,2019,Bán tải,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy dầu,Ford,880000000,6,123000
Mazda BT-50 Premium 4x4 3.2 AT 2021,2021,Bán tải,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy dầu,Mazda,655000000,4,83318
Toyota Fortuner 2.4G 4x2 AT  2018,2018,SUV,Nhập khẩu,Bình Phước,Đồng Xoài,Số tự động,Máy dầu,Toyota,730000000,7,120000
Hyundai Starex 2.4 MT 2007,2007,Van/Minivan,Nhập khẩu,Hà Nội,Hà Đông,Số sàn,Máy dầu,Hyundai,215000000,18,160000
Mercedes-Benz C200 Avantgarde Plus 2021,2021,Sedan,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1279000000,4,6000
Mercedes-Benz GLC 250 4Matic 2019,2019,SUV,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1099000000,6,32000
BMW 330i M Sport 2022,2022,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,BMW,1499000000,3,38624
Mercedes-Benz GLC 300 2021,2021,Sedan,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1259000000,4,53632
Mercedes-Benz GLC 200 2019,2019,Other,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,999000000,6,34000
Mercedes-Benz GLC 200 V1 2021,2021,SUV,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1629000000,4,18340
Kia Carnival 2.2D Signature 2024,2024,MPV,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy dầu,Kia,1579000000,1,6000
Lexus NX 300 T 2018,2018,SUV,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Lexus,1739000000,7,52700
Mercedes-Benz GLC 300 4Matic 2021,2021,Other,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1439000000,4,80000
Toyota Hiace 3.0 MT 2010,2010,Van/Minivan,Trong nước,Hà Nội,Hà Đông,Số sàn,Máy dầu,Toyota,285000000,15,140000
Ford Ranger XLT 2.2 4X4 MT 2009,2009,Bán tải,Trong nước,Hà Nội,Hà Đông,Số sàn,Máy dầu,Ford,195000000,16,160000
Toyota Camry 2.0G 2019,2019,Sedan,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Toyota,750000000,6,63000
Hyundai Starex 2.5 MT 2013,2013,Van/Minivan,Nhập khẩu,Hà Nội,Hà Đông,Số sàn,Máy xăng,Hyundai,295000000,12,120000
Toyota Hiace 2007,2007,Van/Minivan,Trong nước,Hà Nội,Hà Đông,Số sàn,Máy dầu,Toyota,220000000,18,160000
Kia Soluto MT 2021,2021,Sedan,Trong nước,Đồng Nai,Other,Số sàn,Máy xăng,Kia,300000000,4,70000
Nissan Sunny XV Premium 1.5 AT 2018,2018,Sedan,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Nissan,315000000,7,87000
Mercedes-Benz ML 350 2012,2012,SUV,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,699000000,13,113000
Mercedes-Benz S63 2010,2010,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,769000000,15,123000
Mitsubishi Triton GLS 2013,2013,Bán tải,Nhập khẩu,Bà Rịa Vũng Tàu,Other,Số sàn,Máy dầu,Mitsubishi,220000000,12,140000
Toyota Cressida 1993,1993,Sedan,Nhập khẩu,Tp.HCM,Tân Bình,Số sàn,Máy xăng,Toyota,76000000,32,123456
Mitsubishi Pajero GL 3.0 MT 1998,1998,SUV,Nhập khẩu,Tp.HCM,Tân Bình,Số sàn,Máy xăng,Mitsubishi,119000000,27,123556
Mitsubishi Pajero 3.0 V6 1997,1997,SUV,Nhập khẩu,Tp.HCM,Tân Bình,Số sàn,Máy xăng,Mitsubishi,86000000,28,12345
BMW 640i Gran Coupe 2012,2012,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,BMW,999000000,13,39000
BMW 520i Luxury Line 2012,2012,Sedan,Nhập khẩu,Hưng Yên,Văn Giang,Số tự động,Máy xăng,BMW,430000000,13,177987
Hyundai Grand i10 1.0 AT 2017,2017,Hatchback,Trong nước,Hòa Bình,Other,Số tự động,Máy xăng,Hyundai,274000000,8,91000
Hyundai HD 2015,2015,Xe tải,Nhập khẩu,Hà Nội,Đông Anh,Số sàn,Máy dầu,Hyundai,365000000,10,10000
Hyundai i20 1.4 AT 2016,2016,Hatchback,Nhập khẩu,Bình Dương,Other,Số tự động,Máy xăng,Hyundai,300000000,9,89000
Hyundai Grand Starex 2.5 MT 2019,2019,Other,Trong nước,Hà Nội,Đông Anh,Số sàn,Máy dầu,Hyundai,1100000000,6,80000
Kia Seltos 2024,2024,Other,Other,Hà Nội,Other,Số tự động,Máy xăng,Kia,600000000,1,10000
VinFast VF 3 2025,2025,SUV,Trong nước,Cần Thơ,Other,Số tự động,Điện,VinFast,287000000,0,80000
Hyundai Palisade Prestige 7 chỗ 2024,2024,MPV,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy dầu,Hyundai,1480000000,1,21000
VinFast LUX A2.0 Cao cấp 2020,2020,Sedan,Trong nước,Thanh Hóa,Other,Số tự động,Máy xăng,VinFast,450000000,5,86000
Kia K140 2016,2016,Xe tải,Trong nước,Hà Nội,Đông Anh,Số sàn,Máy dầu,Kia,250000000,9,80000
Toyota Fortuner 2.4G 4x2 AT  2017,2017,SUV,Nhập khẩu,Quảng Nam,Other,Số sàn,Máy xăng,Toyota,640000000,8,155000
Mercedes-Benz E300 AMG 2019,2019,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mercedes-Benz,1360000000,6,76000
Ford EcoSport Titanium 1.5L AT 2016,2016,SUV,Trong nước,Tp.HCM,Hóc Môn,Số tự động,Máy xăng,Ford,335000000,9,40000
Toyota Veloz Cross CVT Top 2022,2022,MPV,Trong nước,Tp.HCM,Hóc Môn,Số tự động,Máy xăng,Toyota,555000000,3,60000
Kia Cerato 1.6 AT Luxury 2020,2020,Sedan,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Kia,485000000,5,65000
Ford Ranger XLS 2.2 4x2 AT 2018,2018,Bán tải,Nhập khẩu,Vĩnh Phúc,Phúc Yên,Số tự động,Máy dầu,Ford,495000000,7,128000
Mazda 2 Luxury 2019,2019,Hatchback,Nhập khẩu,Hà Nội,Long Biên,Số tự động,Máy xăng,Mazda,450000000,6,17000
Toyota Fortuner 2.4 AT 4x2 Legender 2024,2024,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy dầu,Toyota,1175000000,1,21000
Toyota Vios 1.5 E CVT 2022,2022,Sedan,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Toyota,430000000,3,69000
Kia Cerato 2.0 AT Premium 2020,2020,Sedan,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Kia,495000000,5,89000
Ford EcoSport Titanium 1.5L AT 2020,2020,SUV,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy xăng,Ford,455000000,5,56000
Ford Ranger XLS 2.2 4x2 AT 2022,2022,Bán tải,Trong nước,Vĩnh Phúc,Phúc Yên,Số tự động,Máy dầu,Ford,585000000,3,55000
Ford Everest 2.5 MT 2011,2011,SUV,Trong nước,Hà Nội,Other,Số sàn,Máy dầu,Ford,235000000,14,250000
Mitsubishi Lancer 2007,2007,Sedan,Nhập khẩu,Hà Nội,Ba Vì,Số tự động,Máy xăng,Mitsubishi,330000000,18,150000
Toyota Fortuner 2.7 V 4X4 AT 2007,2007,SUV,Nhập khẩu,Hải Phòng,Ngô Quyền,Số tự động,Máy xăng,Toyota,310000000,18,55005
Toyota Vios 1.5E MT 2015,2015,Sedan,Trong nước,Đắk Lắk,Other,Số sàn,Máy xăng,Toyota,227000000,10,13000
Toyota Camry 2.4G 2011,2011,Sedan,Trong nước,Hà Nội,Other,Số tự động,Máy xăng,Toyota,350000000,14,150000
Kia Cerato 2.0 AT Premium 2019,2019,Sedan,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,Kia,475000000,6,70000
BMW 530i Luxury Line 2019,2019,Sedan,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,BMW,1420000000,6,80000
Honda Civic 2007,2007,Other,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Honda,185000000,18,80000
Mazda 3 Sedan 2.0L Signature Premium 2017,2017,Sedan,Trong nước,Đà Nẵng,Other,Số tự động,Máy xăng,Mazda,390000000,8,100000
Hyundai Santa Fe 2022,2022,SUV,Other,Hà Nội,Other,Số tự động,Máy xăng,Hyundai,1115000000,3,60000
Kia Morning SX 1.1 AT Sport 2011,2011,Hatchback,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Kia,185000000,14,148000
Volkswagen Tiguan Allspace 2019,2019,SUV,Nhập khẩu,Đồng Nai,Biên Hòa,Số tự động,Máy xăng,Volkswagen,799000000,6,81000
Toyota Wigo 2019,2019,Hatchback,Other,Hà Nội,Other,Số tự động,Máy xăng,Toyota,220000000,6,80000
Ford Transit DCar President  2017,2017,Van/Minivan,Trong nước,Hà Nội,Thanh Trì,Số sàn,Máy dầu,Ford,500000000,8,124000
Toyota Innova 2.0G 2006,2006,MPV,Trong nước,Cần Thơ,Other,Số sàn,Máy xăng,Toyota,185000000,19,116000
Kia Morning SX 1.1 AT Sport 2011,2011,Hatchback,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Kia,173000000,14,130000
Hyundai Starex 2.5 MT 2008,2008,Van/Minivan,Nhập khẩu,Hà Nội,Hà Đông,Số sàn,Máy dầu,Hyundai,295000000,17,160000
Toyota Vios 1.5 G CVT 2016,2016,Sedan,Trong nước,Đà Nẵng,Hải Châu,Số tự động,Máy xăng,Toyota,339000000,9,55000
VinFast Fadil Tiêu Chuẩn 2020,2020,Hatchback,Trong nước,Cần Thơ,Other,Số tự động,Máy xăng,VinFast,290000000,5,77000
Hyundai Starex 2.5 MT 2009,2009,Van/Minivan,Nhập khẩu,Hà Nội,Hà Đông,Số sàn,Máy dầu,Hyundai,225000000,16,140000
Hyundai Starex 2.4 MT 2014,2014,Van/Minivan,Nhập khẩu,Hà Nội,Hà Đông,Số sàn,Máy xăng,Hyundai,425000000,11,140000
Toyota Hiace 2.8 MT 2009,2009,Van/Minivan,Trong nước,Hà Nội,Hà Đông,Số sàn,Máy dầu,Toyota,265000000,16,140000
Hyundai Starex 2007,2007,MPV,Trong nước,Hà Nội,Hà Đông,Số tự động,Máy dầu,Hyundai,175000000,18,160000
Kia Morning AT 2010,2010,Hatchback,Trong nước,Hà Nội,Hà Đông,Số tự động,Máy xăng,Kia,95000000,15,120000
Toyota Camry 2.5Q 2016,2016,Sedan,Trong nước,Hà Nội,Other,Số tự động,Máy xăng,Toyota,650000000,9,120000
Ford Everest Limited 2014,2014,SUV,Trong nước,Đắk Lắk,Other,Số tự động,Máy dầu,Ford,360000000,11,240
Toyota Innova 2.0E 2016,2016,MPV,Trong nước,Bình Dương,Other,Số tự động,Máy xăng,Toyota,365000000,9,101000
BMW 750Li 2006,2006,Sedan,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,BMW,279000000,19,130000
Nissan Teana 2.0 AT 2009,2009,Sedan,Nhập khẩu,Bà Rịa Vũng Tàu,Other,Số tự động,Máy xăng,Nissan,225000000,16,131000
Kia Morning SX 1.1 MT Sport 2011,2011,Hatchback,Nhập khẩu,Phú Thọ,Other,Số sàn,Máy xăng,Kia,115000000,14,180000
Nissan Terra 2019,2019,SUV,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Nissan,599000000,6,75000
Ford Ranger Wildtrak 2.0L 4x2 AT 2019,2019,Bán tải,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy dầu,Ford,599000000,6,90000
Honda HR-V RS 2023,2023,Crossover,Nhập khẩu,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Honda,770000000,2,4500
Mercedes-Benz E200 E200 2014,2014,Sedan,Nhập khẩu,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Mercedes-Benz,595000000,11,50000
Nissan Kicks E 2023,2023,SUV,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Nissan,660000000,2,8000
Honda CR-V 1.5 G 2020,2020,SUV,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Honda,780000000,5,65000
Hyundai Grand i10 Hatchback 2016,2016,Hatchback,Nhập khẩu,Bình Dương,Other,Số sàn,Máy xăng,Hyundai,135000000,9,129000
Kia Morning SX 1.1 AT Sport 2010,2010,Hatchback,Trong nước,Bình Phước,Other,Số tự động,Máy xăng,Kia,155000000,15,93000
Ford Focus 2011,2011,Hatchback,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Ford,185000000,14,176789
Toyota Vios 1.5E MT 2016,2016,Sedan,Trong nước,Bình Dương,Thuận An,Số sàn,Máy xăng,Toyota,255000000,9,88000
Toyota Innova 2.0G 2009,2009,MPV,Trong nước,Bình Dương,Thuận An,Số sàn,Máy xăng,Toyota,210000000,16,120000
Ford Fiesta S 1.6 AT 2011,2011,Hatchback,Nhập khẩu,Bình Dương,Thuận An,Số tự động,Máy xăng,Ford,199000000,14,159000
Toyota Avanza 1.3 MT 2019,2019,MPV,Trong nước,Bình Dương,Thuận An,Số sàn,Máy xăng,Toyota,335000000,6,80000
Kia Carens 2015,2015,Other,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Kia,240000000,10,100000
Chevrolet Cruze 1.6 MT 2017,2017,Sedan,Trong nước,Bình Dương,Thuận An,Số sàn,Máy xăng,Chevrolet,259000000,8,93000
Toyota Camry 2.5Q 2021,2021,Sedan,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Toyota,855000000,4,76000
Toyota Land Cruiser Prado 2014,2014,SUV,Nhập khẩu,Hải Phòng,Lê Chân,Số tự động,Máy xăng,Toyota,950000000,11,161269
Volkswagen Tiguan High Line 2018,2018,SUV,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Volkswagen,790000000,7,63000
BMW 320i 2015,2015,Sedan,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,BMW,539000000,10,80000
Nissan X trail 2.5L 2016,2016,SUV,Other,Tp.HCM,Other,Số tự động,Máy xăng,Nissan,490000000,9,90000
Toyota Innova 2.0G 2009,2009,MPV,Trong nước,Hà Nội,Other,Số tự động,Máy xăng,Toyota,188000000,16,11000
Mazda 2 Sport 1.5L Luxury 2016,2016,Hatchback,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Mazda,285000000,9,160000
Toyota Innova 2012,2012,MPV,Nhập khẩu,Hà Nội,Other,Số sàn,Máy xăng,Toyota,195000000,13,80000
Toyota Corolla Cross 1.8 V  2020,2020,SUV,Other,Hà Nội,Other,Số tự động,Máy xăng,Toyota,655000000,5,70000
Hyundai Tucson 1.6 Turbo HTRAC 2018,2018,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Hyundai,620000000,7,63000
Kia Sorento 2022,2022,SUV,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Kia,968000000,3,60000
Kia Sorento 2014,2014,SUV,Trong nước,Nghệ An,Other,Số sàn,Máy dầu,Kia,385000000,11,170000
Mazda CX-5 2.0 Premium 2022,2022,SUV,Trong nước,Bắc Ninh,Bắc Ninh,Số tự động,Máy xăng,Mazda,730000000,3,53000
VinFast Fadil Cao cấp 2020,2020,Hatchback,Trong nước,Hà Nội,Đông Anh,Số tự động,Máy xăng,VinFast,280000000,5,58000
Hyundai Creta 1.5L Đặc biệt 2023,2023,SUV,Trong nước,Bà Rịa Vũng Tàu,Long Điền,Số tự động,Máy xăng,Hyundai,580000000,2,29000
Nissan Livina 1.8 MT 2011,2011,MPV,Trong nước,Đồng Tháp,Sa Đéc,Số tự động,Máy xăng,Nissan,150000000,14,120000
Ford Everest 2.0L ST5 6AT 2WD Titanium 2018,2018,SUV,Nhập khẩu,Đồng Nai,Định Quán,Số tự động,Máy dầu,Ford,830000000,7,77000
Ford Everest 2.0L ST5 6AT 2WD Titanium 2018,2018,SUV,Nhập khẩu,Tp.HCM,Tân Phú,Số tự động,Máy dầu,Ford,830000000,7,77000
Ford Transit SVP 2021,2021,Van/Minivan,Trong nước,Tp.HCM,Quận 10,Số sàn,Máy dầu,Ford,580000000,4,87000
Ford Ranger XLS 2.0L 4x2 AT 2023,2023,Bán tải,Trong nước,Tp.HCM,Tân Phú,Số tự động,Máy dầu,Ford,645000000,2,82000
Ford EcoSport Titanium 1.5L AT 2020,2020,Convertible,Trong nước,Tp.HCM,Tân Phú,Số tự động,Máy xăng,Ford,475000000,5,85000
Ford Everest Titanium 2.0L AT 4WD 2018,2018,SUV,Nhập khẩu,Đồng Nai,Long Thành,Số tự động,Máy dầu,Ford,860000000,7,89000
Ford Everest Titanium 2.0L AT 4WD 2018,2018,SUV,Nhập khẩu,Tp.HCM,Tân Phú,Số tự động,Máy dầu,Ford,860000000,7,89000
