name,price,year,status,origin,mileage,fuel_type,body_type,brand,age
Mazda 3 Sedan 1.5L Luxury 2022,548000000,2022,Xe cũ,Trong nước,39000.0,xăng,Sedan,Mazda,3
Mercedes-Benz GLC 200 V1 2022,1679000000,2022,Xe cũ,Trong nước,28000.0,xăng,SUV,Mercedes,3
Toyota Corolla Altis 1.8G MT 2009,225000000,2009,Xe cũ,Trong nước,250000.0,xăng,Sedan,Toyota,16
Hyundai i30 CW 1.6 AT 2009,230000000,2009,Xe cũ,Nhập khẩu,86000.0,xăng,Hatchback,Hyundai,16
Hyundai Grand i10 2014,119000000,2014,Xe cũ,Nhập khẩu,111000.0,xăng,Hatchback,Hyundai,11
Toyota RAV4 LE 2007,245000000,2007,Xe cũ,Nhập khẩu,120000.0,xăng,SUV,Toyota,18
Kia Seltos 1.4 Premium 2021,568000000,2021,Xe cũ,Trong nước,51000.0,xăng,SUV,Kia,4
Hyundai Grand i10 2014,145000000,2014,Xe cũ,Trong nước,131955.0,xăng,Hatchback,Hyundai,11
Mercedes-Benz GLC 200 4Matic 2020,1215000000,2020,Xe cũ,Trong nước,56000.0,xăng,SUV,Mercedes,5
Ford Focus 1.5L EcoBoost Trend Hatchback 2018,379000000,2018,Xe cũ,Trong nước,80000.0,xăng,Sedan,Ford,7
Mazda 3 Sedan 1.5L Deluxe 2024,555000000,2024,Xe cũ,Trong nước,24000.0,xăng,Sedan,Mazda,1
Mercedes-Benz C200 2014,580000000,2014,Xe cũ,Trong nước,76000.0,xăng,Sedan,Mercedes,11
Mazda CX-5 2.5 2017,525000000,2017,Xe cũ,Nhập khẩu,12000.0,xăng,SUV,Mazda,8
Hyundai Elantra   2.0 AT 2019,445000000,2019,Xe cũ,Trong nước,70000.0,xăng,Sedan,Hyundai,6
Kia Morning Si 1.25 MT 2015,160000000,2015,Xe cũ,Nhập khẩu,54000.0,xăng,Hatchback,Kia,10
BMW 520i M Sport 2022,1778000000,2022,Xe cũ,Trong nước,32000.0,xăng,Other,BMW,3
Kia Ray 2012,430000000,2012,Xe cũ,Nhập khẩu,63000.0,xăng,MPV,Kia,13
Mitsubishi Outlander 2.0 CVT 2021,670000000,2021,Xe cũ,Trong nước,40000.0,xăng,SUV,Mitsubishi,4
Mercedes-Benz S450 4Matic Luxury 2017,1890000000,2017,Xe cũ,Nhập khẩu,60000.0,xăng,Sedan,Mercedes,8
Toyota Vios 1.5E MT 2016,255000000,2016,Xe cũ,Trong nước,88000.0,xăng,Sedan,Toyota,9
Nissan Almera CVT Cao cấp 2021,420000000,2021,Xe cũ,Nhập khẩu,70900.0,xăng,Sedan,Nissan,4
Ford Escape XLT 2.3 AT 4x4 2012,323000000,2012,Xe cũ,Nhập khẩu,125000.0,xăng,SUV,Ford,13
Hyundai Grand i10 2014,119000000,2014,Xe cũ,Nhập khẩu,110000.0,xăng,Hatchback,Hyundai,11
Mercedes-Benz GLC 300 4Matic 2018,1080000000,2018,Xe cũ,Trong nước,60000.0,xăng,SUV,Mercedes,7
Ford Ranger 2016,455000000,2016,Xe cũ,Nhập khẩu,121000.0,dầu,Bán tải,Ford,9
Ford Escape XLT 2.3 AT 4x4 2004,145000000,2004,Xe cũ,Trong nước,190000.0,xăng,SUV,Ford,21
Honda CR-V 1.5 G 2020,760000000,2020,Xe cũ,Trong nước,65000.0,xăng,SUV,Honda,5
Mazda 3 1.6 AT 2017,408000000,2017,Xe cũ,Trong nước,80000.0,xăng,Sedan,Mazda,8
MG 5 LUX 2023,485000000,2023,Xe cũ,Nhập khẩu,8000.0,xăng,SUV,MG,2
Hyundai Santa Fe 2.2 Dầu Cao cấp 2022,1168000000,2022,Xe cũ,Trong nước,60000.0,xăng,SUV,Hyundai,3
Mazda 3 Sedan 1.5L Luxury 2024,609000000,2024,Xe cũ,Trong nước,10000.0,xăng,Sedan,Mazda,1
Honda City 1.5 L 2022,445000000,2022,Xe cũ,Trong nước,70000.0,xăng,Sedan,Honda,3
Ford Ranger XLS 2.2 4x2 AT 2017,430000000,2017,Xe cũ,Trong nước,100000.0,dầu,Bán tải,Ford,8
Chevrolet Cruze LTZ 1.8 2016,240000000,2016,Xe cũ,Trong nước,100.0,xăng,Sedan,Chevrolet,9
Kia Morning SLX 1.0 AT 2009,133000000,2009,Xe cũ,Nhập khẩu,16000.0,xăng,Hatchback,Kia,16
Ford Ranger Wildtrak 2.0L 4x4 AT 2017,580000000,2017,Xe cũ,Trong nước,75000.0,xăng,Other,Ford,8
Mercedes-Benz C200 Exclusive 2020,990000000,2020,Xe cũ,Nhập khẩu,40000.0,xăng,Sedan,Mercedes,5
Mercedes-Benz C200 Avantgarde Plus 2022,1399000000,2022,Xe cũ,Trong nước,10000.0,xăng,Sedan,Mercedes,3
Kia K3 1.6MT 2015,338000000,2015,Xe cũ,Trong nước,140000.0,xăng,Sedan,Kia,10
Kia Carens EX 2.0 MT 2009,179000000,2009,Xe cũ,Trong nước,70000.0,xăng,Crossover,Kia,16
Mercedes-Benz GLB 200 AMG 2021,1369000000,2021,Xe cũ,Nhập khẩu,55000.0,xăng,SUV,Mercedes,4
Toyota Vios 1.5 G CVT 2022,445000000,2022,Xe cũ,Trong nước,61000.0,xăng,Sedan,Toyota,3
Hyundai Tucson 1.6 Turbo HTRAC 2024,919000000,2024,Xe cũ,Trong nước,32000.0,xăng,SUV,Hyundai,1
Hyundai Grand i10 Hatchback 1.2 AT 2019,308000000,2019,Xe cũ,Trong nước,50000.0,xăng,Hatchback,Hyundai,6
Ford Ranger Wildtrak 2.2 4x2 AT 2014,340000000,2014,Xe cũ,Trong nước,140000.0,dầu,Bán tải,Ford,11
MG ZS 1.5 2WD LUX+ 2024,499000000,2024,Xe cũ,Nhập khẩu,19000.0,xăng,SUV,MG,1
Honda HR-V L 2022,670000000,2022,Xe cũ,Nhập khẩu,50000.0,xăng,SUV,Honda,3
Kia Morning S 1.25 AT 2018,295000000,2018,Xe cũ,Trong nước,68000.0,xăng,Hatchback,Kia,7
Kia Seltos 1.4 Premium 2023,660000000,2023,Xe cũ,Trong nước,32000.0,xăng,SUV,Kia,2
Mercedes-Benz GLC 200 4Matic 2023,1939000000,2023,Xe cũ,Trong nước,17000.0,xăng,SUV,Mercedes,2
Ford Ranger XLS 2.2 4x2 AT 2020,510000000,2020,Xe cũ,Nhập khẩu,60000.0,dầu,Bán tải,Ford,5
Ford Escape XLT 2.3 AT 4x4 2009,220000000,2009,Xe cũ,Trong nước,40000.0,xăng,SUV,Ford,16
Mercedes-Benz C200 Exclusive 2019,820000000,2019,Xe cũ,Trong nước,45000.0,xăng,Sedan,Mercedes,6
Hyundai Custin 2.0T-GDi Cao cấp 2024,919000000,2024,Xe cũ,Trong nước,19000.0,xăng,MPV,Hyundai,1
VinFast Fadil Nâng Cao 2020,300000000,2020,Xe cũ,Trong nước,60000.0,xăng,Hatchback,VinFast,5
Mercedes-Benz V250 AMG 2020,1550000000,2020,Xe cũ,Nhập khẩu,82000.0,xăng,Van/Minivan,Mercedes,5
Mercedes-Benz E250 2023,870000000,2023,Xe cũ,Nhập khẩu,45000.0,xăng,Sedan,Mercedes,2
Toyota Land Cruiser VX 4.6 V8 2013,1790000000,2013,Xe cũ,Nhập khẩu,130000.0,xăng,SUV,Toyota,12
Ford Everest Titanium 2.0 AT 4x2 2021,915000000,2021,Xe cũ,Nhập khẩu,56000.0,dầu,SUV,Ford,4
Mazda 2 1.5AT 2020,415000000,2020,Xe cũ,Trong nước,51000.0,xăng,Sedan,Mazda,5
Peugeot 2008 GT Line 2022,675000000,2022,Xe cũ,Trong nước,18000.0,xăng,Crossover,Peugeot,3
Hyundai Tucson đặc biệt 2019,620000000,2019,Xe cũ,Trong nước,51000.0,xăng,SUV,Hyundai,6
Mercedes-Benz C200 2.0 AT 2016,585000000,2016,Xe cũ,Nhập khẩu,70000.0,xăng,Sedan,Mercedes,9
Kia Morning 1.25 MT 2019,188000000,2019,Xe cũ,Trong nước,85000.0,xăng,Hatchback,Kia,6
MG HS 1.5T Lux 2024,619000000,2024,Xe cũ,Trong nước,19000.0,xăng,SUV,MG,1
Mazda 3 2.0L Sedan 2017,396000000,2017,Xe cũ,Trong nước,60000.0,xăng,Sedan,Mazda,8
Nissan Navara EL Premium R 2018,425000000,2018,Xe cũ,Nhập khẩu,86000.0,dầu,Bán tải,Nissan,7
BYD Seal Performance 2024,999000000,2024,Xe cũ,Nhập khẩu,3000.0,khác,Sedan,BYD,1
Hyundai Tucson 2.0 Tiêu chuẩn 2019,595000000,2019,Xe cũ,Trong nước,60000.0,xăng,SUV,Hyundai,6
Hyundai Grand Starex 2.4 MT 2010,270000000,2010,Xe cũ,Nhập khẩu,290000.0,xăng,Van/Minivan,Hyundai,15
VinFast Fadil Tiêu Chuẩn 2021,300000000,2021,Xe cũ,Trong nước,60000.0,xăng,Other,VinFast,4
Mercedes-Benz GLC 300 4Matic 2019,1099000000,2019,Xe cũ,Nhập khẩu,83000.0,xăng,SUV,Mercedes,6
Mini Cooper S 3 cửa 2018,1199000000,2018,Xe cũ,Nhập khẩu,26000.0,xăng,Hatchback,Mini,7
Kia Seltos 1.4T Premium 2023,650000000,2023,Xe cũ,Trong nước,24000.0,xăng,SUV,Kia,2
BMW X6 xDrive30i Msport 2008,395000000,2008,Xe cũ,Nhập khẩu,110000.0,xăng,SUV,BMW,17
Volvo S90 Ultimate AWD 2020,1439000000,2020,Xe cũ,Nhập khẩu,21000.0,xăng,Sedan,Volvo,5
Hyundai Tucson 1.6 Turbo HTRAC 2018,616000000,2018,Xe cũ,Trong nước,62000.0,xăng,SUV,Hyundai,7
Mercedes-Benz C300 AMG 2022,1650000000,2022,Xe cũ,Trong nước,9000.0,xăng,Sedan,Mercedes,3
Hyundai Tucson 1.6 Turbo HTRAC 2018,590000000,2018,Xe cũ,Trong nước,86000.0,xăng,SUV,Hyundai,7
Mitsubishi Outlander 2.0 CVT 2022,688000000,2022,Xe cũ,Trong nước,39000.0,xăng,SUV,Mitsubishi,3
Suzuki Vitara 2.0L AT 4X4 2003,135000000,2003,Xe cũ,Nhập khẩu,178000.0,xăng,SUV,Suzuki,22
Volkswagen Polo 2017,310000000,2017,Xe cũ,Nhập khẩu,60000.0,xăng,Other,Volkswagen,8
Hyundai Accent 1.4 AT Tiêu chuẩn 2024,459000000,2024,Xe cũ,Trong nước,20000.0,xăng,Sedan,Hyundai,1
Kia Seltos 1.4T Deluxe 2021,535000000,2021,Xe cũ,Trong nước,50000.0,xăng,SUV,Kia,4
Hyundai Accent 1.4 AT 2023,468000000,2023,Xe cũ,Trong nước,11725.0,xăng,Sedan,Hyundai,2
VinFast VF 3 2025,240000000,2025,Xe cũ,Trong nước,900.0,khác,Hatchback,VinFast,0
Toyota Corolla Cross 1.8 V  2021,705000000,2021,Xe cũ,Trong nước,38000.0,xăng,SUV,Toyota,4
Isuzu D-Max LS 2.5 4x4 MT 2016,365000000,2016,Xe cũ,Nhập khẩu,68000.0,dầu,Bán tải,Isuzu,9
Toyota Vios 2016,355000000,2016,Xe cũ,Trong nước,100000.0,xăng,Sedan,Toyota,9
Toyota Hilux 2.4G 4x2 AT 2021,635000000,2021,Xe cũ,Nhập khẩu,75000.0,dầu,Bán tải,Toyota,4
Isuzu Hi Lander 2.5AT 2005,155000000,2005,Xe cũ,Trong nước,250000.0,dầu,SUV,Isuzu,20
Mercedes-Benz E180 V1 2022,1559000000,2022,Xe cũ,Trong nước,5999.0,xăng,Sedan,Mercedes,3
Toyota Corolla Altis 1.8G CVT 2019,519000000,2019,Xe cũ,Trong nước,80000.0,xăng,Sedan,Toyota,6
Toyota Vios 1.5G AT 2016,370000000,2016,Xe cũ,Trong nước,84000.0,xăng,Sedan,Toyota,9
Honda Civic 1.5 G 2018,519000000,2018,Xe cũ,Nhập khẩu,57000.0,xăng,Sedan,Honda,7
Mazda CX-5 2.5 AWD 2018,580000000,2018,Xe cũ,Trong nước,60000.0,xăng,SUV,Mazda,7
Toyota Fortuner 2.4G 4x2 AT  2020,879000000,2020,Xe cũ,Nhập khẩu,97000.0,xăng,Other,Toyota,5
Mercedes-Benz C200 Exclusive 2019,919000000,2019,Xe cũ,Trong nước,15000.0,xăng,Other,Mercedes,6
Kia Cerato 2018,310000000,2018,Xe cũ,Trong nước,85000.0,xăng,Sport Car,Kia,7
Hyundai Genesis 2010,350000000,2010,Xe cũ,Trong nước,98000.0,xăng,Sedan,Hyundai,15
Kia Morning Luxury 2020,299000000,2020,Xe cũ,Trong nước,60000.0,xăng,Hatchback,Kia,5
Toyota Innova 2.0E 2020,450000000,2020,Xe cũ,Nhập khẩu,100000.0,xăng,MPV,Toyota,5
Kia Morning 1.25 MT 2019,190000000,2019,Xe cũ,Trong nước,91000.0,xăng,Hatchback,Kia,6
Mazda CX-5 2.0 Premium 2021,699000000,2021,Xe cũ,Trong nước,60000.0,xăng,SUV,Mazda,4
Volvo S90 Inscription 2020,1499000000,2020,Xe cũ,Nhập khẩu,33800.0,xăng,Sedan,Volvo,5
VinFast VF e34 Tiêu chuẩn 2022,510000000,2022,Xe cũ,Trong nước,20000.0,xăng,Other,VinFast,3
Hyundai Santa Fe 2.4L Xăng Đặc biệt 2015,568000000,2015,Xe cũ,Trong nước,120000.0,xăng,SUV,Hyundai,10
Hyundai Accent 1.4 AT 2022,385000000,2022,Xe cũ,Trong nước,69800.0,xăng,Sedan,Hyundai,3
Toyota Hilux 2.4E 4×2 AT 2018,485000000,2018,Xe cũ,Nhập khẩu,189000.0,dầu,Bán tải,Toyota,7
Kia Cerato 1.6 AT Luxury 2019,450000000,2019,Xe cũ,Trong nước,70000.0,xăng,Sedan,Kia,6
Toyota Innova 2.0G 2011,245000000,2011,Xe cũ,Trong nước,130000.0,xăng,MPV,Toyota,14
Hyundai Elantra   2.0 AT 2019,435000000,2019,Xe cũ,Trong nước,65000.0,xăng,Sedan,Hyundai,6
Honda City RS 2023,495000000,2023,Xe cũ,Trong nước,30000.0,xăng,Sedan,Honda,2
Mercedes-Benz C200 Avantgarde 2022,1239000000,2022,Xe cũ,Trong nước,48000.0,xăng,Sedan,Mercedes,3
Kia Seltos 1.4 Premium 2022,629000000,2022,Xe cũ,Trong nước,41000.0,xăng,SUV,Kia,3
Mazda 3 1.5 Hatchback 2019,515000000,2019,Xe cũ,Trong nước,32000.0,xăng,Hatchback,Mazda,6
Kia Cerato 1.6 MT 2018,295000000,2018,Xe cũ,Trong nước,80000.0,xăng,Sedan,Kia,7
Nissan Kicks 2022,586000000,2022,Xe cũ,Nhập khẩu,20000.0,khác,Crossover,Nissan,3
Kia Morning 1.25 MT 2014,95000000,2014,Xe cũ,Trong nước,110000.0,xăng,Hatchback,Kia,11
Suzuki Swift 2014,265000000,2014,Xe cũ,Nhập khẩu,86000.0,xăng,Hatchback,Suzuki,11
Mitsubishi Triton 4×2 AT MIVEC 2021,525000000,2021,Xe cũ,Nhập khẩu,78000.0,dầu,Bán tải,Mitsubishi,4
Hyundai Accent 1.4 AT 2019,388000000,2019,Xe cũ,Trong nước,90000.0,xăng,Sedan,Hyundai,6
Toyota Zace 2001,85000000,2001,Xe cũ,Trong nước,10000.0,xăng,SUV,Toyota,24
Mercedes-Benz GLC 250 4Matic 2017,820000000,2017,Xe cũ,Nhập khẩu,94000.0,xăng,SUV,Mercedes,8
Mercedes-Benz GLC 200 4Matic 2021,1557000000,2021,Xe cũ,Trong nước,28000.0,xăng,SUV,Mercedes,4
Mitsubishi Xpander 1.5 AT  2019,455000000,2019,Xe cũ,Nhập khẩu,59000.0,xăng,MPV,Mitsubishi,6
Hyundai Santa Fe 2.5 Xăng Cao cấp 2024,1260000000,2024,Xe cũ,Trong nước,10000.0,xăng,SUV,Hyundai,1
Chevrolet Spark 1.2 mt 2018,144000000,2018,Xe cũ,Trong nước,92000.0,xăng,Hatchback,Chevrolet,7
Nissan X trail 2.5 SV 4WD Premium 2018,540000000,2018,Xe cũ,Nhập khẩu,86000.0,xăng,SUV,Nissan,7
Audi Q3 2024,1738000000,2024,Xe cũ,Nhập khẩu,5000.0,xăng,SUV,Audi,1
Hyundai Grand i10 Sedan 1.2 AT 2018,325000000,2018,Xe cũ,Trong nước,25000.0,xăng,Sedan,Hyundai,7
Hyundai Porter II 2016,375000000,2016,Xe cũ,Nhập khẩu,60000.0,dầu,Xe tải,Hyundai,9
BMW 520i Luxury Line 2020,1399000000,2020,Xe cũ,Nhập khẩu,48888.0,xăng,Sedan,BMW,5
Ford Everest 2.0L ST5 6AT 2WD Titanium 2022,1115000000,2022,Xe cũ,Nhập khẩu,96000.0,dầu,SUV,Ford,3
Kia Morning S 1.25 AT 2018,268000000,2018,Xe cũ,Trong nước,52000.0,xăng,Hatchback,Kia,7
Hyundai Grand i10 Hatchback 1.2 MT Base 2021,268000000,2021,Xe cũ,Trong nước,68130.0,xăng,Hatchback,Hyundai,4
Ford Ranger XLS 2.2L 4x2 MT 2015,328000000,2015,Xe cũ,Nhập khẩu,89000.0,dầu,Bán tải,Ford,10
Hyundai Avante 1.6 AT 2015,265000000,2015,Xe cũ,Nhập khẩu,115000.0,xăng,Sedan,Hyundai,10
Suzuki Blind Van Suzuki Blind Van 2023,260000000,2023,Xe cũ,Trong nước,3000.0,xăng,Van/Minivan,Suzuki,2
Suzuki XL7 1.5L 2021,458000000,2021,Xe cũ,Nhập khẩu,80000.0,xăng,MPV,Suzuki,4
Toyota Corolla Altis 1.8 HEV 2023,775000000,2023,Xe cũ,Trong nước,40000.0,khác,Sedan,Toyota,2
VinFast LUX A2.0 Cao cấp 2021,505000000,2021,Xe cũ,Trong nước,50000.0,xăng,Other,VinFast,4
Mercedes-Benz GLC 200 4Matic 2021,1439000000,2021,Xe cũ,Trong nước,37000.0,xăng,SUV,Mercedes,4
Mercedes-Benz GLC 200 V1 2022,1439000000,2022,Xe cũ,Nhập khẩu,39000.0,xăng,SUV,Mercedes,3
Kia Carnival 2.2D Signature 2023,1280000000,2023,Xe cũ,Trong nước,34000.0,dầu,MPV,Kia,2
Mazda 3 2017,396000000,2017,Xe cũ,Trong nước,100000.0,xăng,Sedan,Mazda,8
Toyota Hilux 2.4G 4x2 AT 2021,655000000,2021,Xe cũ,Nhập khẩu,50000.0,dầu,Bán tải,Toyota,4
Toyota Camry 2.5Q 2022,1179000000,2022,Xe cũ,Nhập khẩu,10000.0,xăng,Sedan,Toyota,3
Honda Jazz VX 2018,305000000,2018,Xe cũ,Nhập khẩu,60000.0,xăng,Hatchback,Honda,7
Ford Everest 2.0L ST5 6AT 2WD Titanium 2018,818000000,2018,Xe cũ,Nhập khẩu,66000.0,dầu,SUV,Ford,7
Hyundai Grand i10 Hatchback 1.2 AT 2020,333000000,2020,Xe cũ,Trong nước,52000.0,xăng,Hatchback,Hyundai,5
Lexus LS 600 2010,850000000,2010,Xe cũ,Nhập khẩu,100000.0,xăng,Sedan,Lexus,15
Chevrolet Spark LT 2008,38000000,2008,Xe cũ,Trong nước,98900.0,xăng,Hatchback,Chevrolet,17
Toyota Vios 1.5G AT 2020,425000000,2020,Xe cũ,Trong nước,39000.0,xăng,Sedan,Toyota,5
Mercedes-Benz C300 AMG 2013,379000000,2013,Xe cũ,Trong nước,100000.0,xăng,Sedan,Mercedes,12
Mercedes-Benz E200 Exclusive 2021,1499000000,2021,Xe cũ,Trong nước,48000.0,xăng,Sedan,Mercedes,4
Kia Carens 2015,240000000,2015,Xe cũ,Trong nước,100000.0,xăng,Other,Kia,10
BMW 520i Luxury Line 2022,1579000000,2022,Xe cũ,Nhập khẩu,23000.0,xăng,Sedan,BMW,3
Ford Explorer 2.3L Ecoboost 2019,1110000000,2019,Xe cũ,Nhập khẩu,80000.0,xăng,SUV,Ford,6
Toyota Innova 2.0E 2013,265000000,2013,Xe cũ,Trong nước,138000.0,xăng,MPV,Toyota,12
Toyota Innova 2.0E 2019,445000000,2019,Xe cũ,Trong nước,84000.0,xăng,MPV,Toyota,6
Hyundai Sonata 2.0L-6AT 2009,219000000,2009,Xe cũ,Nhập khẩu,120000.0,xăng,Sedan,Hyundai,16
BMW 320i Sport Line 2024,1478000000,2024,Xe cũ,Trong nước,7000.0,xăng,Sedan,BMW,1
Mercedes-Benz Sprinter 2007,159000000,2007,Xe cũ,Nhập khẩu,57000.0,dầu,Van/Minivan,Mercedes,18
VinFast VF 3 2025,268000000,2025,Xe cũ,Trong nước,6600.0,khác,SUV,VinFast,0
Ford Everest Titanium 2.0L AT 4WD 2022,1315000000,2022,Xe cũ,Trong nước,55000.0,dầu,Other,Ford,3
Toyota Hiace Super Wagon 2.7 2011,285000000,2011,Xe cũ,Trong nước,10000.0,xăng,Van/Minivan,Toyota,14
Hyundai i20 1.4 AT 2015,328000000,2015,Xe cũ,Nhập khẩu,110000.0,xăng,Hatchback,Hyundai,10
Hyundai Accent 1.4 MT 2020,325000000,2020,Xe cũ,Trong nước,70000.0,xăng,Sedan,Hyundai,5
Ford Everest Titanium 2.0L AT 4WD 2018,865000000,2018,Xe cũ,Nhập khẩu,89000.0,dầu,SUV,Ford,7
Hyundai Tucson 2.0 Đặc biệt 2015,535000000,2015,Xe cũ,Nhập khẩu,84000.0,xăng,Crossover,Hyundai,10
Mazda BT-50 Luxury 4x2 2.2 AT 2021,490000000,2021,Xe cũ,Nhập khẩu,42000.0,dầu,Bán tải,Mazda,4
Mercedes-Benz C200 Exclusive 2018,695000000,2018,Xe cũ,Trong nước,57000.0,xăng,Sedan,Mercedes,7
MG 5 1.5L Luxury 2022,399000000,2022,Xe cũ,Nhập khẩu,34000.0,xăng,Sedan,MG,3
Nissan X trail 2.5 SV 4WD 2019,599000000,2019,Xe cũ,Nhập khẩu,64000.0,xăng,SUV,Nissan,6
Hyundai Tucson 1.6 Đặc biệt 2016,585000000,2016,Xe cũ,Nhập khẩu,89000.0,xăng,Other,Hyundai,9
Hyundai Santa Fe 2.4L Xăng Cao cấp 2020,795000000,2020,Xe cũ,Trong nước,80000.0,xăng,SUV,Hyundai,5
Ford Ranger Wildtrak 3.2 4x4 AT 2017,605000000,2017,Xe cũ,Nhập khẩu,70000.0,dầu,Bán tải,Ford,8
Toyota Sienna LE 3.5 AT FWD 2012,550000000,2012,Xe cũ,Nhập khẩu,116000.0,xăng,MPV,Toyota,13
Mercedes-Benz C300 AMG 2021,1099000000,2021,Xe cũ,Trong nước,68.0,xăng,SUV,Mercedes,4
Lexus RX 350 2008,445000000,2008,Xe cũ,Nhập khẩu,100000.0,xăng,SUV,Lexus,17
MG 5 1.5L Luxury 2023,429000000,2023,Xe cũ,Nhập khẩu,60000.0,xăng,Other,MG,2
Mercedes-Benz GLC 300 4Matic V1 2022,1938000000,2022,Xe cũ,Trong nước,8000.0,xăng,Other,Mercedes,3
Toyota Fortuner 2.7 V 4X2 AT 2013,395000000,2013,Xe cũ,Trong nước,27000.0,xăng,SUV,Toyota,12
Toyota Fortuner 2.7V 2019,798000000,2019,Xe cũ,Trong nước,77000.0,xăng,SUV,Toyota,6
Ford Everest 2.0E 2022,1160000000,2022,Xe cũ,Nhập khẩu,73372.0,dầu,SUV,Ford,3
Nissan Terra 2.5L E 2WD 7 AT 2019,590000000,2019,Xe cũ,Nhập khẩu,6700.0,xăng,SUV,Nissan,6
Ford Ranger XLS 2.0L 4x2 AT 2021,560000000,2021,Xe cũ,Trong nước,70000.0,dầu,Bán tải,Ford,4
Mitsubishi Outlander 2.0 CVT 2023,735000000,2023,Xe cũ,Trong nước,42438.0,xăng,SUV,Mitsubishi,2
Hyundai Santa Fe 2.2 Dầu Cao cấp 2021,1075000000,2021,Xe cũ,Trong nước,68234.0,dầu,SUV,Hyundai,4
BMW 730Li 2011,565000000,2011,Xe cũ,Nhập khẩu,83000.0,xăng,Sedan,BMW,14
Kia Morning 1.25 MT 2016,199000000,2016,Xe cũ,Trong nước,11111.0,xăng,Hatchback,Kia,9
Kia K3 1.6 Premium 2024,600000000,2024,Xe cũ,Trong nước,13600.0,xăng,Sedan,Kia,1
Kia Cerato 2.0 AT Premium 2019,465000000,2019,Xe cũ,Trong nước,80000.0,xăng,Sedan,Kia,6
Mercedes-Benz GLC 200 4Matic 2023,1959000000,2023,Xe cũ,Trong nước,4600.0,xăng,SUV,Mercedes,2
Mazda 3 1.5 Hatchback 2018,438000000,2018,Xe cũ,Trong nước,79000.0,xăng,Hatchback,Mazda,7
Ford Everest 2.0L ST5 6AT 2WD Titanium 2020,856000000,2020,Xe cũ,Nhập khẩu,85000.0,dầu,SUV,Ford,5
Toyota Corolla Altis 2003,79000000,2003,Xe cũ,Trong nước,30000.0,xăng,Sedan,Toyota,22
Ford Transit 9 Chỗ 2.4 Diesel 2018,475000000,2018,Xe cũ,Trong nước,139000.0,dầu,Van/Minivan,Ford,7
Toyota Innova 2.0E 2014,315000000,2014,Xe cũ,Trong nước,79000.0,xăng,MPV,Toyota,11
Hyundai Tucson 2018,585000000,2018,Xe cũ,Trong nước,70000.0,xăng,Other,Hyundai,7
Peugeot 3008 Allure 2021,740000000,2021,Xe cũ,Trong nước,50000.0,xăng,SUV,Peugeot,4
Ford Everest 2022,1169000000,2022,Xe cũ,Nhập khẩu,67899.0,dầu,SUV,Ford,3
Hyundai Santa Fe 2.4L Xăng Tiêu chuẩn 2018,580000000,2018,Xe cũ,Trong nước,122.0,xăng,SUV,Hyundai,7
Ford Ranger Wildtrak 2.0l bi-turbo 4x4 10 AT 2022,799000000,2022,Xe cũ,Trong nước,60000.0,dầu,Bán tải,Ford,3
Kia Morning SX 1.1 AT 2008,155000000,2008,Xe cũ,Trong nước,90000.0,xăng,Hatchback,Kia,17
Toyota Yaris 1.5G 2017,425000000,2017,Xe cũ,Nhập khẩu,24000.0,xăng,Hatchback,Toyota,8
Mercedes-Benz GLC 300 4Matic 2023,1850000000,2023,Xe cũ,Nhập khẩu,19000.0,xăng,SUV,Mercedes,2
Nissan Terra 2.5L V 4WD 7AT 2019,639000000,2019,Xe cũ,Nhập khẩu,45000.0,xăng,SUV,Nissan,6
Ford Everest Titanium 2.0 AT 4x2 2020,860000000,2020,Xe cũ,Nhập khẩu,80000.0,dầu,SUV,Ford,5
Hyundai Tucson 2.0 Đặc biệt 2023,830000000,2023,Xe cũ,Trong nước,27310.0,xăng,Crossover,Hyundai,2
Mercedes-Benz GLC 300 4Matic V1 2022,1939000000,2022,Xe cũ,Nhập khẩu,8000.0,xăng,SUV,Mercedes,3
Kia Seltos 1.4 Premium 2022,650000000,2022,Xe cũ,Nhập khẩu,14000.0,xăng,SUV,Kia,3
Ford Everest 2.0L ST5 6AT 2WD Titanium 2018,830000000,2018,Xe cũ,Nhập khẩu,77000.0,dầu,SUV,Ford,7
MG 5 1.5L MT 2024,305000000,2024,Xe cũ,Nhập khẩu,15000.0,xăng,Other,MG,1
Mercedes-Benz C300 AMG 2022,1779000000,2022,Xe cũ,Nhập khẩu,12874.0,xăng,Sedan,Mercedes,3
Nissan Navara EL 2020,485000000,2020,Xe cũ,Trong nước,100000.0,dầu,Other,Nissan,5
Kia Morning SLX 1.0 AT 2008,130000000,2008,Xe cũ,Nhập khẩu,130000.0,xăng,Hatchback,Kia,17
Toyota Corolla Cross 1.8 G 2021,645000000,2021,Xe cũ,Trong nước,30000.0,xăng,Crossover,Toyota,4
Mercedes-Benz C250 AMG 2010,220000000,2010,Xe cũ,Nhập khẩu,78000.0,xăng,Sedan,Mercedes,15
Mazda CX-5 2014,430000000,2014,Xe cũ,Trong nước,100000.0,xăng,SUV,Mazda,11
Hyundai Santa Fe 2015,560000000,2015,Xe cũ,Trong nước,120000.0,xăng,SUV,Hyundai,10
Mazda 2 Sport 1.5L Luxury 2019,375000000,2019,Xe cũ,Nhập khẩu,90000.0,xăng,Hatchback,Mazda,6
